Table,Field,Code,QC Name,QC Description,Message,Expression,Type of QC,Severity Level,Creation Mode,Status,Valid
MonitoringSite,inspireIdLocalId,V212,V212,Checks if the field is missing or empty,The value must not be missing or empty. [V212],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,inspireIdNamespace,V214,V214,Checks if the field is missing or empty,The value must not be missing or empty. [V214],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,thematicIdIdentifier,V250,V250,Checks if the field is missing or empty,The value must not be missing or empty. [V250],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,thematicIdIdentifierScheme,V252,V252,Checks if the field is missing or empty,The value must not be missing or empty. [V252],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,V254,V254,Checks if the field is missing or empty,The value must not be missing or empty. [V254],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,nameText,V227,V227,Checks if the field is missing or empty,The value must not be missing or empty. [V227],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,nameLanguage,V225,V225,Checks if the field is missing or empty,The value must not be missing or empty. [V225],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,operationalActivityPeriodBegin,V232,V232,Checks if the field is missing or empty,The value must not be missing or empty. [V232],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,featureOfInterestIdentifier,V207,V207,Checks if the field is missing or empty,The value must not be missing or empty. [V207],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,featureOfInterestIdentifierScheme,V209,V209,Checks if the field is missing or empty,The value must not be missing or empty. [V209],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,mediaMonitoredBiota,V219,V219,Checks if the field is missing or empty,The value must not be missing or empty. [V219],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,mediaMonitoredWater,V223,V223,Checks if the field is missing or empty,The value must not be missing or empty. [V223],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,mediaMonitoredSediment,V221,V221,Checks if the field is missing or empty,The value must not be missing or empty. [V221],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,confidentialityStatus,V204,V204,Checks if the field is missing or empty,The value must not be missing or empty. [V204],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,thematicIdIdentifierScheme,V253,V253,Checks if the record based on criteria is valid LINK,The value is not a valid member of the referenced list. [V253],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,supersedesIdentifierScheme,V245,V245,Checks if the record based on criteria is valid LINK,The value is not a valid member of the referenced list. [V245],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,supersededByIdentifierScheme,V240,V240,Checks if the record based on criteria is valid LINK,The value is not a valid member of the referenced list. [V240],,FIELD,BLOCKER,TRUE,FALSE,TRUE
MonitoringSite,wiseEvolutionType,V255,V255,Checks if the record based on criteria is valid LINK,The value is not a valid member of the referenced list. [V255],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,nameLanguage,V226,V226,Checks if the record based on criteria is valid LINK,The value is not a valid member of the referenced list. [V226],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,featureOfInterestIdentifierScheme,V210,V210,Checks if the record based on criteria is valid LINK,The value is not a valid member of the referenced list. [V210],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,mediaMonitoredBiota,V220,V220,Checks if the record based on criteria is valid LINK,The value is not a valid member of the referenced list. [V220],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,mediaMonitoredWater,V224,V224,Checks if the record based on criteria is valid LINK,The value is not a valid member of the referenced list. [V224],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,mediaMonitoredSediment,V222,V222,Checks if the record based on criteria is valid LINK,The value is not a valid member of the referenced list. [V222],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,purpose,V236,V236,Checks if the record based on criteria is valid LINK,The value is not a valid member of the referenced list. [V236],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,confidentialityStatus,V205,V205,Checks if the record based on criteria is valid LINK,The value is not a valid member of the referenced list. [V205],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,,TU201,TU201,Checks if inspireIdLocalId and inspireIdNamespace are uniques within table,The combination inspireIdLocalId + inspireIdNamespace must be unique. [TU201],,TABLE,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,,TU202,TU202,Checks if thematicIdIdentifier and thematicIdIdentifierScheme are uniques within table,The combination thematicIdIdentifier + thematicIdIdentifierScheme must be unique. [TU202],,TABLE,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,link,V217,V217,Checks if the field is a valid URL,The value does not follow the expected syntax for a valid URL. [V217],,FIELD,BLOCKER,TRUE,TRUE,TRUE
MonitoringSite,beginLifespanVersion,V201,V201,beginLifespanVersion must contain a valid date (YYYY-MM-DD),beginLifespanVersion must contain a valid date (YYYY-MM-DD). [V201],"select  M.record_id,
        M.beginLifespanVersion
from    dataset_37015.MonitoringSite M
where   -- Avoids blocker when value not reported
        coalesce(M.beginLifespanVersion, '') <> ''
        and (
            -- Converting invalid dates returns NULL
            TO_DATE(
                 M.beginLifespanVersion,
                'YYYY-MM-DD',
                1
            ) IS NULL
        )
",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,beginLifespanVersion,V200,V200,beginLifespanVersion must not be set in the future,beginLifespanVersion must not be set in the future. [V200],"select  M.record_id,
        M.beginLifespanVersion
from    dataset_37015.MonitoringSite M
where   -- Avoids blocker when value not reported
        coalesce(M.beginLifespanVersion, '') <> ''
        and (
            -- Converting invalid dates returns NULL
            TO_DATE(
                -- All values reported are converted to date and time
                M.beginLifespanVersion,
                'YYYY-MM-DD',
                1
            ) IS NOT NULL
        )
        and (
            -- Converting invalid dates returns NULL
            TO_DATE(
                -- All values reported are converted to date and time
                M.beginLifespanVersion,
                'YYYY-MM-DD',
                1
            ) > CURRENT_DATE()
        )
",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,endLifespanVersion,V206,V206,endLifespanVersion must contain a valid date (YYYY-MM-DD),endLifespanVersion must contain a valid date (YYYY-MM-DD). [V206],"select  M.record_id,
        M.endLifespanVersion
from    dataset_37015.MonitoringSite M
where   -- Avoids blocker when value not reported
        coalesce(M.endLifespanVersion, '') <> ''
        and (
            -- Converting invalid dates returns NULL
            TO_DATE(
                -- All values reported are converted to date and time
                M.endLifespanVersion,
                'YYYY-MM-DD',
                1
            ) IS NULL
        )
",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,inspireIdLocalId,V213,V213,The length of the value must be <= 254,The length of the value must be <= 254. [V213],( LEN( inspireIdLocalId ) <= 254 ),FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,inspireIdNamespace,V215,V215,The length of the value must be <= 254,The length of the value must be <= 254. [V215],( LEN( inspireIdNamespace ) <= 254 ),FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,inspireIdVersionId,R206,R206,inspireIdVersionId must be reported if wiseEvolutionType is 'change',inspireIdVersionId must be reported if wiseEvolutionType is 'change'. [R206],"select  record_id,
        inspireIdVersionId,
        wiseEvolutionType
from    dataset_37015.MonitoringSite
where   coalesce(inspireIdVersionId, '') = ''
        and wiseEvolutionType = 'change'
",RECORD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,R206,R206,inspireIdVersionId must be reported if wiseEvolutionType is 'change',inspireIdVersionId must be reported if wiseEvolutionType is 'change'. [R206],"select  record_id,
        inspireIdVersionId,
        wiseEvolutionType
from    dataset_37015.MonitoringSite
where   coalesce(inspireIdVersionId, '') = ''
        and wiseEvolutionType = 'change'
",RECORD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,inspireIdVersionId,V216,V216,The length of the value must be <= 25,The length of the value must be <= 25. [V216],( LEN( inspireIdVersionId ) <= 25 ),FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,nameText,V229,V229,The length of the value must be <= 254,The length of the value must be <= 254. [V229],( LEN( nameText ) <= 254 ),FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,nameTextInternational,V230,V230,The length of the value must be <= 254,The length of the value must be <= 254. [V230],( LEN( nameTextInternational ) <= 254 ),FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,nameTextInternational,V231,V231,Only text with upper case letters (A to Z) and digits (0 to 9) is allowed. Spaces and hiphens can be used as separators,Only text with upper case letters (A to Z) and digits (0 to 9) is allowed. Spaces and hiphens can be used as separators. [V231],"select  record_id,
        nameTextInternational
from    dataset_37015.MonitoringSite
where   COALESCE(nameTextInternational, '') <> ''
AND NOT REGEXP_LIKE(nameTextInternational, '^[A-Z0-9]+(?:[ -]+[A-Z0-9]+)*$')
",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,operationalActivityPeriodBegin,V233,V233,operationalActivityPeriodBegin must not be set in the future,operationalActivityPeriodBegin must not be set in the future. [V233],"select  M.record_id,
        M.operationalActivityPeriodBegin 
        
from    dataset_37015.MonitoringSite M
where   -- Avoids blocker when value not reported
        coalesce(M.operationalActivityPeriodBegin , '') <> ''
        and (
            -- Converting invalid dates returns NULL
            TO_DATE(
                -- All values reported are converted to date and time
                M.operationalActivityPeriodBegin ,
                'YYYY-MM-DD',
                1
            ) IS NOT NULL
        )
        and (
            -- Converting invalid dates returns NULL
            TO_DATE(
                -- All values reported are converted to date and time
                M.operationalActivityPeriodBegin ,
                'YYYY-MM-DD',
                1
            ) > CURRENT_DATE()
        )
",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,operationalActivityPeriodBegin,V234,V234,operationalActivityPeriodBegin must contain a valid date (YYYY-MM-DD),operationalActivityPeriodBegin must contain a valid date (YYYY-MM-DD) [V234],"select  M.record_id,
        M.operationalActivityPeriodBegin
from    dataset_37015.MonitoringSite M
where   -- Avoids blocker when value not reported
        coalesce(M.operationalActivityPeriodBegin, '') <> ''
        and (
            -- Converting invalid dates returns NULL
            TO_DATE(
                -- All values reported are converted to date and time
                 M.operationalActivityPeriodBegin,
                'YYYY-MM-DD',
                1
            ) IS NULL
        )
",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,operationalActivityPeriodEnd,V235,V235,operationalActivityPeriodEnd must contain a valid date (YYYY-MM-DD),operationalActivityPeriodEnd must contain a valid date (YYYY-MM-DD) [V235],"select  M.record_id,
        M.operationalActivityPeriodEnd
from    dataset_37015.MonitoringSite M
where   -- Avoids blocker when value not reported
        coalesce(M.operationalActivityPeriodEnd, '') <> ''
        and (
            -- Converting invalid dates returns NULL
            TO_DATE(
                -- All values reported are converted to date and time
                M.operationalActivityPeriodEnd,
                'YYYY-MM-DD',
                1
            ) IS NULL
        )
",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,V260,V260,"These wiseEvolutionType values are no valid for monitoring sites: 'changeExtendedArea', 'changeExtendedAreaAndDepth', 'changeExtendedDepth', 'changeReducedArea', 'changeReducedAreaAndDepth', 'changeReducedDepth'","These wiseEvolutionType values are no valid for monitoring sites: 'changeExtendedArea', 'changeExtendedAreaAndDepth', 'changeExtendedDepth', 'changeReducedArea', 'changeReducedAreaAndDepth', 'changeReducedDepth'. [V260]","select  record_id,
        wiseEvolutionType
from    dataset_37015.MonitoringSite
where   wiseEvolutionType in ('changeExtendedArea', 'changeExtendedAreaAndDepth', 'changeExtendedDepth', 'changeReducedArea', 'changeReducedAreaAndDepth', 'changeReducedDepth')",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,nameText,V228,V228,nameText contains invalid characters,nameText contains invalid characters. [V228],"( nameText MATCH ""^[\u0020-\u007E\u00AA\u00B0\u00B7\u00BA\u00C0-\u00D6\u00D8-\u00F6\u00F8-\u00FF\u0100-\u017F\u0180-\u024F\u2010-\u2013\u2019-\u2019\u2032-\u2033\u2035-\u2036\u0370-\u052F]*$"" )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,supersedesIdentifier,R233,R233,The monitoring site must have zero predecessors if the wiseEvolutionType value is 'change' or 'noChange' ,The monitoring site must have zero predecessors if the wiseEvolutionType value is 'change' or 'noChange' [R233],"SELECT record_id
	,MS.supersedesidentifier
	,MS.wiseevolutiontype
FROM dataset_37015.""monitoringsite"" MS
WHERE MS.""wiseevolutiontype"" IN (
		'change'
		,'noChange'
		)
	AND (COALESCE(MS.""supersedesidentifier"", '') <> '')
",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,thematicIdIdentifierScheme,R220,R220,"wiseEvolutionType='reactivation' is not valid if thematicIdIdentifierScheme not in ('euMonitoringSiteCode','eionetMonitoringSiteCode') [R220]","wiseEvolutionType='reactivation' is not valid if thematicIdIdentifierScheme not in ('euMonitoringSiteCode','eionetMonitoringSiteCode') [R220]","SELECT record_id, ms.wiseevolutiontype, ms.thematicididentifierscheme
FROM dataset_37015.""monitoringsite"" ms
WHERE MS.""wiseevolutiontype"" = 'reactivation' AND MS.""thematicididentifierscheme"" NOT IN ('euMonitoringSiteCode','eionetMonitoringSiteCode')",RECORD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,R220,R220,"wiseEvolutionType='reactivation' is not valid if thematicIdIdentifierScheme not in ('euMonitoringSiteCode','eionetMonitoringSiteCode') [R220]","wiseEvolutionType='reactivation' is not valid if thematicIdIdentifierScheme not in ('euMonitoringSiteCode','eionetMonitoringSiteCode') [R220]","SELECT record_id, ms.wiseevolutiontype, ms.thematicididentifierscheme
FROM dataset_37015.""monitoringsite"" ms
WHERE MS.""wiseevolutiontype"" = 'reactivation' AND MS.""thematicididentifierscheme"" NOT IN ('euMonitoringSiteCode','eionetMonitoringSiteCode')",RECORD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,supersededByIdentifierScheme,V244,V244,An 'eu' thematic identifier must not be replaced by an 'eionet' thematic identifier [V244],An 'eu' thematic identifier must not be replaced by an 'eionet' thematic identifier [V244],"SELECT record_id,  MS.""thematicididentifierscheme"" , MS.""supersededbyidentifierscheme""
FROM dataset_37015.""monitoringsite"" MS
WHERE MS.""thematicididentifierscheme"" LIKE 'euMonitoringSiteCode' AND MS.""supersededbyidentifierscheme"" LIKE 'eionetMonitoringSiteCode'",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,R208,R208,operationalActivityPeriodEnd must be reported if wiseEvolutionType is 'deletion',operationalActivityPeriodEnd must be reported if wiseEvolutionType is 'deletion''. [R208],"select  record_id,
        operationalActivityPeriodEnd,
        wiseEvolutionType
from    dataset_37015.MonitoringSite
where   coalesce(operationalActivityPeriodEnd, '') = ''
        and wiseEvolutionType = 'deletion'
",RECORD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,operationalActivityPeriodEnd,R208,R208,operationalActivityPeriodEnd must be reported if wiseEvolutionType is 'deletion',operationalActivityPeriodEnd must be reported if wiseEvolutionType is 'deletion''. [R208],"select  record_id,
        operationalActivityPeriodEnd,
        wiseEvolutionType
from    dataset_37015.MonitoringSite
where   coalesce(operationalActivityPeriodEnd, '') = ''
        and wiseEvolutionType = 'deletion'
",RECORD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,thematicIdentifier,R212,R212,supersedesIdentifier and supersedesIdentifierScheme combination must not be equal to thematicIdentifier and thematicIdentifierScheme combination (an identifier must not replace itself). ,supersedesIdentifier and supersedesIdentifierScheme combination must not be equal to thematicIdentifier and thematicIdentifierScheme combination (an identifier must not replace itself). [R212],"WITH split
AS (
	SELECT thematicIdIdentifier
		,thematicIdIdentifierScheme
		,TRIM(FLATTEN(REGEXP_SPLIT(supersedesIdentifier, ',', 'ALL', 999))) AS onePredecessorIdentifier
		,supersedesIdentifierScheme
		,record_id
	FROM dataset_37015.MonitoringSite
	WHERE coalesce(supersedesIdentifier, '') <> ''
	)
SELECT record_id
	,thematicIdIdentifier
	,thematicIdIdentifierScheme
	,onePredecessorIdentifier
	,supersedesIdentifierScheme
FROM split
WHERE supersedesIdentifierScheme = thematicIdIdentifierScheme
	AND onePredecessorIdentifier = thematicIdIdentifier
",RECORD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,supersedesIdentifier,R212,R212,supersedesIdentifier and supersedesIdentifierScheme combination must not be equal to thematicIdentifier and thematicIdentifierScheme combination (an identifier must not replace itself). ,supersedesIdentifier and supersedesIdentifierScheme combination must not be equal to thematicIdentifier and thematicIdentifierScheme combination (an identifier must not replace itself). [R212],"WITH split
AS (
	SELECT thematicIdIdentifier
		,thematicIdIdentifierScheme
		,TRIM(FLATTEN(REGEXP_SPLIT(supersedesIdentifier, ',', 'ALL', 999))) AS onePredecessorIdentifier
		,supersedesIdentifierScheme
		,record_id
	FROM dataset_37015.MonitoringSite
	WHERE coalesce(supersedesIdentifier, '') <> ''
	)
SELECT record_id
	,thematicIdIdentifier
	,thematicIdIdentifierScheme
	,onePredecessorIdentifier
	,supersedesIdentifierScheme
FROM split
WHERE supersedesIdentifierScheme = thematicIdIdentifierScheme
	AND onePredecessorIdentifier = thematicIdIdentifier
",RECORD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,supersedesIdentifierScheme,V247,V247,Invalid supersedesIdentifierScheme value for this spatial object type ,Invalid supersedesIdentifierScheme value for this spatial object type [V247],"SELECT ms.supersedesidentifierscheme, record_id
FROM dataset_37015.""monitoringsite"" MS
WHERE COALESCE(MS.""supersedesidentifierscheme"", '') <> ''
AND MS.""supersedesidentifierscheme"" NOT IN ('eionetMonitoringSiteCode', 'euMonitoringSiteCode')",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,thematicIdIdentifierScheme,V264,V264,Invalid thematicIdIdentifierScheme value for this spatial object type. [V264],Invalid thematicIdIdentifierScheme value for this spatial object type. [V264],"SELECT ms.thematicIdIdentifierScheme
	,record_id
FROM dataset_37015.""monitoringsite"" MS
WHERE COALESCE(MS.""thematicIdIdentifierScheme"", '') <> ''
	AND MS.""thematicididentifierscheme"" NOT IN (
		'eionetMonitoringSiteCode'
		,'euMonitoringSiteCode'
		)
",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,thematicIdIdentifierScheme,V249,V249,An 'eu' thematic identifier must not be replaced by an 'eionet' thematic identifier ,An 'eu' thematic identifier must not be replaced by an 'eionet' thematic identifier [V249],"SELECT record_id, supersedesidentifierscheme, thematicididentifierscheme
FROM dataset_37015.""monitoringsite"" MS
WHERE ms.""thematicididentifierscheme"" like 'eionet%' and MS.""supersedesidentifierscheme"" LIKE 'euMonitoringSiteCode'",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,V256,V256,Invalid wiseEvolutionType value for this spatial object type ,Invalid wiseEvolutionType value for this spatial object type [V256],"SELECT record_id
	,MS.wiseevolutiontype
FROM dataset_37015.""monitoringsite"" MS
WHERE COALESCE(MS.""wiseevolutiontype"", '') <> ''
	AND MS.""wiseevolutiontype"" NOT IN (
		'noChange'
		,'creation'
		,'deletion'
		,'aggregation'
		,'splitting'
		,'change'
		,'changeCode'
		,'reactivation'
		)
",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,R224,R224,A spatial object with wiseEvolutionType value equal to 'changeCode' must not have the same predecessor of another spatial object. ,A spatial object with wiseEvolutionType value equal to 'changeCode' must not have the same predecessor of another spatial object. [R224],"WITH predecessors -- GET THE PREDECCESSORs 
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(MS.supersedesidentifier, ',', 'ALL', 999))) AS predecessor
		,MS.thematicididentifier
		,MS.thematicididentifierscheme
		,MS.supersedesidentifierscheme
		,MS.record_id
		,MS.wiseEvolutionType
	FROM dataset_37015.""monitoringsite"" MS
	WHERE COALESCE(MS.""supersedesidentifier"", '') <> ''
		
	)
SELECT ori.predecessor, ori.record_id
FROM predecessors ori
INNER JOIN predecessors pred ON 
ORI.predecessor = pred.predecessor
	AND ori.thematicididentifierscheme = pred.thematicididentifierscheme
	--exclude itself
	AND ori.thematicididentifier <> pred.thematicididentifier--
WHERE ori.wiseEvolutionType LIKE 'changeCode'
",RECORD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,R219,R219,Monitoring site has been reactivated. ,"Monitoring site has been reactivated. [R219]	","SELECT record_id
from dataset_37015.""monitoringsite""
where ""wiseevolutiontype"" like 'reactivation'",FIELD,WARNING,FALSE,TRUE,TRUE
MonitoringSite,featureOfInterestIdentifierScheme,V266,V266,Invalid featureOfInterestIdentifierScheme value for this spatial object type.,Invalid featureOfInterestIdentifierScheme value for this spatial object type. [V266],"SELECT ms.thematicIdIdentifierScheme
	,record_id
FROM dataset_37015.""monitoringsite"" MS
WHERE COALESCE(MS.""featureofinterestidentifierscheme"", '') <> ''
	AND MS.""featureofinterestidentifierscheme"" NOT IN ('euSurfaceWaterBodyCode','eionetSurfaceWaterBodyCode','euGroundWaterBodyCode','eionetGroundWaterBodyCode')",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,thematicIdIdentifierScheme,V267,V267,EIONET thematic identifiers must be used for all spatial objects. ,EIONET thematic identifiers must be used for all spatial objects. [V267],"SELECT ms.record_id, MS.""thematicididentifier"", '{%R3_COUNTRY_CODE%}'
FROM dataset_37015.""monitoringsite"" MS
WHERE MS.""thematicIdIdentifierScheme"" not LIKE 'eionet%'
 AND COALESCE(MS.""thematicIdIdentifierScheme"", '') <> ''
and exists (
            select 1
            from dataset_37016.""country"" c
            where c.""countrycode"" =  
              ( '{%R3_COUNTRY_CODE%}' )
and c.""reportingtype"" = 'WISE5')  ",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,thematicIdIdentifierScheme,V268,V268,WFD thematic identifiers must be used for all spatial objects.,WFD thematic identifiers must be used for all spatial objects. [V268],"SELECT ms.record_id
	,MS.""thematicIdIdentifierScheme""
FROM dataset_37015.""monitoringsite"" MS
WHERE MS.""thematicIdIdentifierScheme"" NOT LIKE 'eu%'
	AND EXISTS (
		SELECT 1
		FROM dataset_37016.""country"" c
		WHERE c.""countrycode"" = (
				 '{%R3_COUNTRY_CODE%}' )
		AND c.""reportingtype"" = 'WFD'
		)",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,featureOfInterestIdentifier,V208,V208,The value of featureOfInterestIdentifier must follow the syntax of WISE identifiers ,The value of featureOfInterestIdentifier must follow the syntax of WISE identifiers [V208],"WITH Dataset AS (
    select  record_id,
            featureOfInterestIdentifier,
            (
            select  concat(
                    '^',
                    (
                     '{%R3_COUNTRY_CODE%}' 
                    ),
                    '[0-9A-Z]{1}(([0-9A-Z]|\-(?![\-_])|_(?![\-_])){0,38}[0-9A-Z]{1}){0,1}$'
                )
            ) as regexp
    from    dataset_37015.""monitoringsite""
    where   coalesce(featureOfInterestIdentifier, '') <> ''
)
select  record_id,
        featureOfInterestIdentifier
from    Dataset
where   NOT REGEXP_COL_LIKE(featureOfInterestIdentifier, regexp) 

",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,supersedesIdentifier,V265,V265,The value of supersedesIdentifier must follow the syntax of one WISE identifiers or a comma-separated list of WISE identifiers. ,The value of supersedesIdentifier must follow the syntax of one WISE identifiers or a comma-separated list of WISE identifiers. [V265],"WITH Data AS (
    select  record_id,
            supersedesIdentifier,
            (
            select  concat(
                    '^',
                    (
                     '{%R3_COUNTRY_CODE%}' 
                    ),
                    '[0-9A-Z]{1}(([0-9A-Z]|\-(?![\-_])|_(?![\-_])){0,38}[0-9A-Z]{1}){0,1}(, ?',
                    (
                     '{%R3_COUNTRY_CODE%}' 
                    ),
                    '[0-9A-Z]{1}(([0-9A-Z]|\-(?![\-_])|_(?![\-_])){0,38}[0-9A-Z]{1}){0,1})*$'
                )
            ) as regexp
    from    dataset_37015.""monitoringsite""
 where   coalesce(supersedesIdentifier, '') <> ''
)
select  record_id,
        supersedesIdentifier
from    Data
where   NOT REGEXP_COL_LIKE(supersedesIdentifier, regexp)",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,thematicIdIdentifier,V251,V251,The value of thematicIdIdentifier must follow the syntax of WISE identifiers,The value of thematicIdIdentifier must follow the syntax of WISE identifiers [V251],"WITH Dataset AS (
    select  record_id,
            thematicididentifier,
            (
            select  concat(
                    '^',
                    (
                     '{%R3_COUNTRY_CODE%}' 
                    ),
                    '[0-9A-Z]{1}(([0-9A-Z]|\-(?![\-_])|_(?![\-_])){0,38}[0-9A-Z]{1}){0,1}$'
                )
            ) as regexp
    from    dataset_37015.""monitoringsite""
    where   coalesce(thematicididentifier, '') <> ''
)
select  record_id,
        thematicididentifier
from    Dataset
where   NOT REGEXP_COL_LIKE(thematicididentifier, regexp) 

",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,featureOfInterestIdentifierScheme,V271,V271,An EIONET thematic identifier must be used for all the spatial objects.,An EIONET thematic identifier must be used for all the spatial objects. [V271],"SELECT ms.record_id, MS.""featureofinterestidentifierscheme"", '{%R3_COUNTRY_CODE%}'
FROM dataset_37015.""monitoringsite"" MS
WHERE COALESCE(MS.""featureofinterestidentifierscheme"", '') <> '' AND  
MS.""featureofinterestidentifierscheme"" not LIKE 'eionet%'
and exists (
            select 1
            from dataset_37016.""country"" c
            where c.""countrycode"" =  
              ( '{%R3_COUNTRY_CODE%}' )
and c.""reportingtype"" = 'WISE5')  ",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,featureOfInterestIdentifierScheme,V272,V272,WFD thematic identifiers must be used for all spatial objects.,WFD thematic identifiers must be used for all spatial objects. [V272],"SELECT ms.record_id
	,MS.""featureOfInterestIdentifierScheme""
FROM dataset_37015.""monitoringsite"" MS
WHERE COALESCE(featureOfInterestIdentifierScheme, '') <> '' AND MS.""featureOfInterestIdentifierScheme"" NOT LIKE 'eu%'
	AND EXISTS (
		SELECT 1
		FROM dataset_37016.""country"" c
		WHERE c.""countrycode"" = (
				 '{%R3_COUNTRY_CODE%}' )
		AND c.""reportingtype"" = 'WFD'
		)
		",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,supersedesIdentifierScheme,V246,V246,WFD thematic identifiers must be used for all spatial objects ,WFD thematic identifiers must be used for all spatial objects [V246],"SELECT ms.record_id
	,MS.""supersedesIdentifierScheme""
FROM dataset_37015.""monitoringsite"" MS
WHERE MS.""supersedesIdentifierScheme"" NOT LIKE 'eu%'
AND COALESCE(MS.""supersedesIdentifierScheme"", '') <> '' 
	AND EXISTS (
		SELECT 1
		FROM dataset_37016.""country"" c
		WHERE c.""countrycode"" = (
				 '{%R3_COUNTRY_CODE%}' )
		AND c.""reportingtype"" = 'WFD'
		)",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,supersedesIdentifierScheme,V269,V269,EIONET thematic identifiers must be used for all spatial objects. ,EIONET thematic identifiers must be used for all spatial objects. [V269],"SELECT ms.record_id, MS.""supersedesIdentifierScheme"", '{%R3_COUNTRY_CODE%}'
FROM dataset_37015.""monitoringsite"" MS
WHERE MS.""supersedesIdentifierScheme"" not LIKE 'eionet%'
 AND COALESCE(MS.""supersedesIdentifierScheme"", '') <> ''
and exists (
            select 1
            from dataset_37016.""country"" c
            where c.""countrycode"" =  
              ( '{%R3_COUNTRY_CODE%}' )
and c.""reportingtype"" = 'WISE5')  ",FIELD,BLOCKER,FALSE,TRUE,TRUE
