Table,Field,Code,QC Name,QC Description,Message,Expression,Type of QC,Severity Level,Creation Mode,Status,Valid
Monitoring,parameterCode,R404_WISE5,R404_WISE5,The option parameterCode LIKE 'EEA_00-01-1%' (Quantitative monitoring) is only valid for monitoring sites in groundwater bodies.,The option parameterCode LIKE 'EEA_00-01-1%' (Quantitative monitoring) is only valid for monitoring sites in groundwater bodies. [R404_WISE5],"WITH
-- =========================================================
-- 1. Country check computed ONCE.
-- =========================================================
country_check AS (
	SELECT 1 AS is_wfd
	FROM dataset_37016.""country"" C
	WHERE C.countryCode = '{%R3_COUNTRY_CODE%}'
		AND C.reportingType = 'WISE5'
),
-- =========================================================
-- 2. Spatial flag computed ONCE from dcmetadata.
-- =========================================================
spatial_flag AS (
	SELECT MAX(CASE WHEN includesspatialdata = 'yes' THEN 1 ELSE 0 END) AS includes_spatial
	FROM dataset_37014.""dcmetadata""
),
-- =========================================================
-- 3. GWB monitoring sites via two reporting paths
--    gated by spatial_flag:
--    Path A (includes_spatial = 1): monitoringsite →
--            relatedzonewise5 (euGroundWaterBodyCode)
--    Path B (includes_spatial = 0): monitoringsitewise5 →
--            relatedzonewise5 (euGroundWaterBodyCode)
-- =========================================================
gwb_sites_spatial AS (
	SELECT DISTINCT MS.""thematicididentifier"" AS euMonitoringSiteCode
	FROM dataset_37015.""monitoringsite"" MS
	JOIN dataset_37016.""relatedzonewise5"" rz
		ON rz.thematicIdIdentifier = MS.""featureofinterestidentifier""
		AND rz.thematicIdIdentifierScheme = 'eionetGroundWaterBodyCode'
	CROSS JOIN spatial_flag sf
	WHERE rz.countrycode = '{%R3_COUNTRY_CODE%}'
		AND rz.statusCode IN ('valid', 'stable')
		AND sf.includes_spatial = 1
),
gwb_sites_ref AS (
	SELECT DISTINCT MR.thematicIdIdentifier AS euMonitoringSiteCode
	FROM dataset_37016.""monitoringsitewise5"" MR
	JOIN dataset_37016.""relatedzonewise5"" rz
		ON rz.thematicIdIdentifier = MR.relatedzoneidentifier
		AND rz.thematicIdIdentifierScheme = 'eionetGroundWaterBodyCode'
	CROSS JOIN spatial_flag sf
	WHERE MR.countrycode = '{%R3_COUNTRY_CODE%}'
		AND rz.statusCode IN ('valid', 'stable')
		AND sf.includes_spatial = 0
),
all_gwb_sites AS (
	SELECT euMonitoringSiteCode FROM gwb_sites_spatial
	UNION ALL
	SELECT euMonitoringSiteCode FROM gwb_sites_ref
)
-- =========================================================
-- RESULT: parameterCode LIKE 'EEA_00-01-1%' (Quantitative
-- monitoring) is only valid for GWB sites. Flags records
-- using this parameter at sites NOT in a groundwater
-- body. [R404_WFD]
-- =========================================================
SELECT
	M.record_id,
	M.""eumonitoringsitecode"",
	M.""parametercode""
FROM dataset_44489.""monitoring"" M
LEFT JOIN all_gwb_sites gs
	ON gs.euMonitoringSiteCode = M.""eumonitoringsitecode""
CROSS JOIN country_check
WHERE M.""parametercode"" = 'EEA_00-01-1'
	AND gs.euMonitoringSiteCode IS NULL",RECORD,BLOCKER,FALSE,TRUE,TRUE
Monitoring,euMonitoringSiteCode,RF406_WISE5,RF406_WISE5,The value euMonitoringSiteCode must exist in reference dataset with wiseevolutiontype != 'deletion',The value euMonitoringSiteCode must exist in reference dataset with wiseevolutiontype != 'deletion' [RF406_WISE5],"-- ============================================================
-- QC: Monitoring sites present in the reference dataset (monitoringsitewise5)
-- ------------------------------------------------------------
-- Rule: Every monitoring site reported in the Monitoring table must exist
--       in the reference dataset (monitoringsitewise5) with a non-deletion
--       evolution type when no spatial data has been submitted.
-- Flags: Monitoring sites not found in monitoringsitewise5 (excluding deletions).
-- Only applies when spatial data has NOT been submitted.
-- ============================================================

-- Only active when no spatial data has been submitted.

SELECT
    M.record_id,
    M.""eumonitoringsitecode""
FROM dataset_44489.""monitoring"" M
WHERE NOT EXISTS (
        SELECT 1
        FROM dataset_37014.""dcmetadata"" DC
        WHERE DC.""includesspatialdata"" = 'yes'
    )
  AND NOT EXISTS (
        SELECT 1
        FROM dataset_37016.""monitoringsitewise5"" MR
        WHERE MR.""thematicididentifier"" = M.""eumonitoringsitecode""
          AND MR.""wiseevolutiontype"" <> 'deletion'
    )
  -- Guard: only execute this QC for WISE5-reporting countries.
  AND EXISTS (
        SELECT 1
        FROM dataset_37016.""country""
        WHERE countryCode = '{%R3_COUNTRY_CODE%}'
          AND reportingType = 'WISE5'
    )",FIELD,BLOCKER,FALSE,TRUE,TRUE
Monitoring,parameterCode,XC404_WISE5,XC404_WISE5,"parameterCode LIKE 'QE1-%' (Biological quality elements) is only valid in rivers, lakes, transitional and coastal water bodies. ","parameterCode LIKE 'QE1-%' (Biological quality elements) is only valid in rivers, lakes, transitional and coastal water bodies. [XC404_WISE5]","SELECT
    record_id,
    M.""eumonitoringsitecode"",
    M.""parametercode""
FROM dataset_44489.""monitoring"" M
WHERE M.""parametercode"" LIKE 'QE1%'
AND (
    EXISTS ( -- check relatedzone against spatial data if ""includesspatialdata"" = 'yes'
        SELECT 1
        FROM dataset_37015.""monitoringsite"" MS
        JOIN dataset_37016.""relatedzonewise5"" rz
            ON rz.""thematicididentifier"" = MS.""featureofinterestidentifier""
        WHERE MS.""thematicididentifier"" = M.""eumonitoringsitecode""
            AND EXISTS (
                SELECT 1
                FROM dataset_37014.""dcmetadata"" dc
                WHERE dc.""eurbdcode"" = rz.""relatedzoneidentifier""
                    AND dc.""includesspatialdata"" = 'yes'
            )
            AND rz.""specialisedZoneType"" NOT IN (
                'riverWaterBody',
                'coastalWaterBody',
                'lakeWaterBody',
                'transitionalWaterBody'
            )
    )
    OR EXISTS ( -- check relatedzone against reference data if ""includesspatialdata"" = 'no'
        SELECT 1
        FROM dataset_37016.""monitoringsitewise5"" MR
        JOIN dataset_37016.""relatedzonewise5"" rz
            ON rz.""thematicididentifier"" = MR.""relatedzoneidentifier""
        WHERE MR.""thematicididentifier"" = M.""eumonitoringsitecode""
            AND EXISTS (
                SELECT 1
                FROM dataset_37014.""dcmetadata"" dc
                WHERE dc.""eurbdcode"" = rz.""relatedzoneidentifier""
                    AND dc.""includesspatialdata"" = 'no'
            )
            AND rz.""specialisedZoneType"" NOT IN (
                'riverWaterBody',
                'coastalWaterBody',
                'lakeWaterBody',
                'transitionalWaterBody'
            )
    )
)
AND EXISTS (
    SELECT 0
    FROM dataset_37016.""country"" C
    WHERE countryCode = '{%R3_COUNTRY_CODE%}'
        AND reportingType = 'WISE5'
)",RECORD,BLOCKER,FALSE,TRUE,TRUE
Monitoring,parameterCode,XC405_WISE5,XC405_WISE5,"parameterCode LIKE 'QE2-%' (Hydromorphological quality elements) is only valid in rivers, lakes, transitional and coastal water bodies. ","parameterCode LIKE 'QE2-%' (Hydromorphological quality elements) is only valid in rivers, lakes, transitional and coastal water bodies. [XC405_WISE5]","SELECT
    record_id,
    M.""eumonitoringsitecode"",
    M.""parametercode""
FROM dataset_44489.""monitoring"" M
WHERE M.""parametercode"" LIKE 'QE2%'
AND (
    EXISTS ( -- check relatedzone against spatial data if ""includesspatialdata"" = 'yes'
        SELECT 1
        FROM dataset_37015.""monitoringsite"" MS
        JOIN dataset_37016.""relatedzonewise5"" rz
            ON rz.""thematicididentifier"" = MS.""featureofinterestidentifier""
        WHERE MS.""thematicididentifier"" = M.""eumonitoringsitecode""
            AND EXISTS (
                SELECT 1
                FROM dataset_37014.""dcmetadata"" dc
                WHERE dc.""eurbdcode"" = rz.""relatedzoneidentifier""
                    AND dc.""includesspatialdata"" = 'yes'
            )
            AND rz.""specialisedZoneType"" NOT IN (
                'riverWaterBody',
                'coastalWaterBody',
                'lakeWaterBody',
                'transitionalWaterBody'
            )
    )
    OR EXISTS ( -- check relatedzone against reference data if ""includesspatialdata"" = 'no'
        SELECT 1
        FROM dataset_37016.""monitoringsitewise5"" MR
        JOIN dataset_37016.""relatedzonewise5"" rz
            ON rz.""thematicididentifier"" = MR.""relatedzoneidentifier""
        WHERE MR.""thematicididentifier"" = M.""eumonitoringsitecode""
            AND EXISTS (
                SELECT 1
                FROM dataset_37014.""dcmetadata"" dc
                WHERE dc.""eurbdcode"" = rz.""relatedzoneidentifier""
                    AND dc.""includesspatialdata"" = 'no'
            )
            AND rz.""specialisedZoneType"" NOT IN (
                'riverWaterBody',
                'coastalWaterBody',
                'lakeWaterBody',
                'transitionalWaterBody'
            )
    )
)
AND EXISTS (
    SELECT 0
    FROM dataset_37016.""country"" C
    WHERE countryCode = '{%R3_COUNTRY_CODE%}'
        AND reportingType = 'WISE5'
)",RECORD,BLOCKER,FALSE,TRUE,TRUE
Monitoring,chemicalMatrix,XC402_WISE5,XC402_WISE5,"For sites in surface water bodies, chemical monitoring includes priority substances and river basin specific pollutants.","For sites in surface water bodies, chemical monitoring includes priority substances and river basin specific pollutants. [XC402_WISE5]","SELECT
    M.record_id,
    M.""eumonitoringsitecode"",
    M.""parametercode""
FROM dataset_44489.""monitoring"" M
JOIN dataset_44488.""parametercode"" pc
    ON pc.""notation"" = M.""parametercode""
WHERE pc.""isSurfaceWaterPollutant"" = 0
    AND COALESCE(M.""chemicalmatrix"", '') <> ''
    AND (
        EXISTS ( -- check relatedzone against spatial data if ""includesspatialdata"" = 'yes'
            SELECT 1
            FROM dataset_37015.""monitoringsite"" MS
            JOIN dataset_37016.""relatedzonewise5"" rz
                ON rz.""thematicididentifier"" = MS.""featureofinterestidentifier""
            WHERE MS.""thematicididentifier"" = M.""eumonitoringsitecode""
                AND EXISTS (
                    SELECT 1
                    FROM dataset_37014.""dcmetadata"" dc
                    WHERE dc.""eurbdcode"" = rz.""relatedzoneidentifier""
                        AND dc.""includesspatialdata"" = 'yes'
                )
                AND rz.""thematicididentifierscheme"" = 'eionetSurfaceWaterBodyCode'
        )
        OR EXISTS ( -- check relatedzone against reference data if ""includesspatialdata"" = 'no'
            SELECT 1
            FROM dataset_37016.""monitoringsitewise5"" MR
            JOIN dataset_37016.""relatedzonewise5"" rz
                ON rz.""thematicididentifier"" = MR.""relatedzoneidentifier""
            WHERE MR.""thematicididentifier"" = M.""eumonitoringsitecode""
                AND EXISTS (
                    SELECT 1
                    FROM dataset_37014.""dcmetadata"" dc
                    WHERE dc.""eurbdcode"" = rz.""relatedzoneidentifier""
                        AND dc.""includesspatialdata"" = 'no'
                )
                AND rz.""thematicididentifierscheme"" = 'eionetSurfaceWaterBodyCode'
        )
    )
    -- This QC is for countries reporting under WISE5 only
    AND EXISTS (
        SELECT 0
        FROM dataset_37016.""country"" C
        WHERE countryCode = '{%R3_COUNTRY_CODE%}'
            AND reportingType = 'WISE5'
    )",RECORD,BLOCKER,FALSE,TRUE,TRUE
Monitoring,chemicalMatrix,XC403_WISE5,XC403_WISE5,"For sites in groundwater bodies, chemical monitoring includes priority substances, the pollutants designated as “river basin specific pollutants” (for surface waters), and any other chemical substances where parameterCode LIKE 'CAS%'","For sites in groundwater bodies, chemical monitoring includes priority substances, the pollutants designated as “river basin specific pollutants” (for surface waters), and any other chemical substances where parameterCode LIKE 'CAS%' [XC403_WISE5]","SELECT m.record_id, M.""eumonitoringsitecode"", M.""parametercode""
FROM dataset_44489.""monitoring"" M
JOIN dataset_44488.""parametercode"" pc
    ON PC.""notation"" = M.""parametercode""
WHERE pc.""isgroundwaterpollutant"" = 0
    AND COALESCE(M.chemicalmatrix, '') <> ''
    AND (
        EXISTS ( --check relatedzone against spatial data if ""includesspatialdata"" = 'yes'
            SELECT 1
            FROM dataset_37015.""monitoringsite"" MS
            JOIN dataset_37016.""relatedzonewise5"" rz
                ON rz.""thematicididentifier"" = ms.""featureofinterestidentifier""
            WHERE MS.""thematicididentifier"" = M.""eumonitoringsitecode""
                AND EXISTS (
                    SELECT 1
                    FROM dataset_37014.""dcmetadata"" dc
                    WHERE dc.""eurbdcode"" = rz.""relatedzoneidentifier""
                        AND dc.""includesspatialdata"" = 'yes'
                )
                AND rz.""thematicididentifierscheme"" = ('eionetGroundWaterBodyCode'
        ))
        OR EXISTS ( --check relatedzone against reference data if ""includesspatialdata"" = 'no'
            SELECT 1
            FROM dataset_37016.""monitoringsitewise5"" MR
            JOIN dataset_37016.""relatedzonewise5"" rz
                ON rz.""thematicididentifier"" = MR.""relatedzoneidentifier""
            WHERE MR.""thematicididentifier"" = M.""eumonitoringsitecode""
                AND EXISTS (
                    SELECT 1
                    FROM dataset_37014.""dcmetadata"" dc
                    WHERE dc.""eurbdcode"" = rz.""relatedzoneidentifier""
                        AND dc.""includesspatialdata"" = 'no'
                )
                AND rz.""thematicididentifierscheme"" = ('eionetGroundWaterBodyCode')
        )
    )
    AND EXISTS (
        SELECT 0
        FROM dataset_37016.""country"" C
        WHERE countryCode = '{%R3_COUNTRY_CODE%}'
            AND reportingType = 'WISE5'
    )",RECORD,BLOCKER,FALSE,TRUE,TRUE
Monitoring,parameterCode,XC413_WISE5,XC413_WISE5,"If a monitoring site is associated with a territorialwater, it must NOT report any parameter codes matching -- 'QE1%' or 'QE2%'.","If a monitoring site is associated with a territorialwater, it must NOT report any parameter codes matching -- 'QE1%' or 'QE2%'. [XC413_WISE5]","-- =========================================================
-- QC: If a monitoring site is associated with a territorial
-- water, it must NOT report any parameter codes matching
-- 'QE1%' or 'QE2%'. Returns all violating monitoring records.
-- =========================================================
WITH
-- =========================================================
-- 0. Compute the spatial data flag ONCE.
--    includes_spatial = 1 if spatial data was submitted,
--    0 otherwise.
-- =========================================================
spatial_flag AS (
    SELECT MAX(CASE WHEN includesspatialdata = 'yes' THEN 1 ELSE 0 END) AS includes_spatial
    FROM dataset_37014.""dcmetadata""
),
-- =========================================================
-- 1. For countries NOT reporting spatial data:
--    identify monitoring sites linked to territorial waters
--    using the WFD reference dataset.
-- =========================================================
territorial_sites_ref AS (
    SELECT DISTINCT
        mref.thematicIdIdentifier AS euMonitoringSiteCode
    FROM dataset_37016.""monitoringsitewise5"" mref
    INNER JOIN dataset_37016.""relatedzonewise5"" swb
           ON  mref.relatedzoneidentifier     = swb.thematicIdIdentifier
           AND swb.thematicIdIdentifierScheme = 'euSurfaceWaterBodyCode'
           AND swb.statusCode                 IN ('valid', 'stable')
           AND swb.specialisedZoneType        = 'territorialWaters'
    CROSS JOIN spatial_flag sf
    WHERE mref.countrycode    = '{%R3_COUNTRY_CODE%}'
      AND sf.includes_spatial = 0
),
-- =========================================================
-- 2. For countries reporting spatial data:
--    identify monitoring sites linked to territorial waters
--    using the MonitoringSite dataset from the current delivery.
-- =========================================================
territorial_sites_spatial AS (
    SELECT DISTINCT
        spatial.thematicIdIdentifier AS euMonitoringSiteCode
    FROM dataset_37015.""monitoringsite"" spatial
    INNER JOIN dataset_37016.""relatedzonewise5"" swb
           ON  spatial.featureofinterestidentifier = swb.thematicIdIdentifier
           AND swb.thematicIdIdentifierScheme      = 'euSurfaceWaterBodyCode'
           AND swb.statusCode                      IN ('valid', 'stable')
           AND swb.specialisedZoneType             = 'territorialWaters'
    CROSS JOIN spatial_flag sf
    WHERE swb.countrycode     = '{%R3_COUNTRY_CODE%}'
      AND sf.includes_spatial = 1
),
-- =========================================================
-- 3. Merge both paths into a single set of monitoring sites
--    associated with territorial waters.
--    UNION ALL is safe: branches are mutually exclusive.
-- =========================================================
all_territorial_sites AS (
    SELECT euMonitoringSiteCode FROM territorial_sites_ref
    UNION ALL
    SELECT euMonitoringSiteCode FROM territorial_sites_spatial
)
-- =========================================================
-- RESULT: Monitoring records that FAIL this QC.
-- A record fails if its monitoring site is linked to a
-- territorial water AND its parameterCode matches QE1% or QE2%.
-- =========================================================
SELECT
    m.record_id,
    m.euMonitoringSiteCode,
    m.parameterCode
FROM dataset_44489.""monitoring"" m
INNER JOIN all_territorial_sites t
        ON m.euMonitoringSiteCode = t.euMonitoringSiteCode
WHERE (m.parameterCode LIKE 'QE1%'
    OR m.parameterCode LIKE 'QE2%')
      AND EXISTS (
                SELECT 0
                FROM dataset_37016.""country"" C
                WHERE countryCode = '{%R3_COUNTRY_CODE%}'
                  AND reportingType = 'WISE5'
                )
ORDER BY m.euMonitoringSiteCode, m.parameterCode",RECORD,BLOCKER,FALSE,TRUE,TRUE
MonitoringProgrammes,euRBDCode,XC411_WISE5,XC411_WISE5,"If, for a given RBD, useWaterbaseForMonitoringData = 'no' and there are monitoring sites in Surface Water Bodies, then at least one site MUST report a parameterCode NOT LIKE 'QE%'.","If, for a given RBD, useWaterbaseForMonitoringData = 'no' and there are monitoring sites in Surface Water Bodies, then at least one site MUST report a parameterCode NOT LIKE 'QE%'. [XC411_WISE5]","-- =========================================================
-- QC1 (SWB): For a given RBD where useWaterbaseForMonitoringData = 'no',
-- if there are monitoring sites associated with Surface Water Bodies,
-- at least one of them MUST report a parameterCode NOT LIKE 'QE%'.
-- Triggers an error if no such parameter is found.
-- =========================================================
WITH
spatial_flag AS (
    SELECT MAX(CASE WHEN includesspatialdata = 'yes' THEN 1 ELSE 0 END) AS includes_spatial
    FROM dataset_37014.""dcmetadata""
),
rbd_not_using_waterbase AS (
    SELECT DISTINCT MP.euRBDCode, MP.record_id
    FROM dataset_44489.""monitoringprogrammes"" MP
    WHERE MP.useWaterbaseForMonitoringData = 'no'
),
swb_sites_ref AS (
    SELECT DISTINCT
        swb.relatedzoneidentifier AS euRBDCode,
        mref.thematicIdIdentifier AS euMonitoringSiteCode
    FROM dataset_44489.""monitoring"" mo
    INNER JOIN dataset_37016.""monitoringsitewise5"" mref
           ON mo.eumonitoringsitecode = mref.thematicIdIdentifier
    INNER JOIN dataset_37016.""relatedzonewise5"" swb
           ON mref.relatedzoneidentifier = swb.thematicIdIdentifier
    CROSS JOIN spatial_flag sf
    WHERE mref.countrycode = '{%R3_COUNTRY_CODE%}'
      AND sf.includes_spatial = 0
      AND swb.thematicIdIdentifierScheme = 'euSurfaceWaterBodyCode'
      AND swb.statusCode IN ('valid', 'stable')
),
swb_sites_spatial AS (
    SELECT DISTINCT
        swb.relatedzoneidentifier    AS euRBDCode,
        spatial.thematicIdIdentifier AS euMonitoringSiteCode
    FROM dataset_44489.""monitoring"" mo
    INNER JOIN dataset_37015.""monitoringsite"" spatial
           ON mo.eumonitoringsitecode = spatial.thematicIdIdentifier
    INNER JOIN dataset_37016.""relatedzonewise5"" swb
           ON spatial.featureofinterestidentifier = swb.thematicIdIdentifier
    CROSS JOIN spatial_flag sf
    WHERE swb.countrycode = '{%R3_COUNTRY_CODE%}'
      AND sf.includes_spatial = 1
      AND swb.thematicIdIdentifierScheme = 'euSurfaceWaterBodyCode'
      AND swb.statusCode IN ('valid', 'stable')
),
all_swb_sites AS (
    SELECT euRBDCode, euMonitoringSiteCode FROM swb_sites_ref
    UNION ALL
    SELECT euRBDCode, euMonitoringSiteCode FROM swb_sites_spatial
),
-- ✅ Only NOT LIKE 'QE%' — no EEA_00-01-1 exclusion for SWB
rbds_reporting_physchem AS (
    SELECT DISTINCT s.euRBDCode
    FROM all_swb_sites s
    INNER JOIN dataset_44489.""monitoring"" m
           ON s.euMonitoringSiteCode = m.eumonitoringsitecode
    WHERE m.parameterCode NOT LIKE 'QE%'
)
SELECT
    r.record_id,
    r.euRBDCode
FROM rbd_not_using_waterbase r
INNER JOIN (SELECT DISTINCT euRBDCode FROM all_swb_sites) s
        ON r.euRBDCode = s.euRBDCode
LEFT JOIN rbds_reporting_physchem q
        ON r.euRBDCode = q.euRBDCode
WHERE q.euRBDCode IS NULL
  AND EXISTS (
        SELECT 0
        FROM dataset_37016.""country"" C
        WHERE countryCode = '{%R3_COUNTRY_CODE%}'
          AND reportingType = 'WISE5'
    )
ORDER BY r.euRBDCode",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringProgrammes,euRBDCode,XC412_WISE5,XC412_WISE5,"If, for a given RBD where useWaterbaseForMonitoringData = 'no', if there are monitoring sites associated with Groundwater Bodies, at least one of them MUST report a parameterCode != 'EEA_00-01-1'. ","If, for a given RBD where useWaterbaseForMonitoringData = 'no', if there are monitoring sites associated with Groundwater Bodies, at least one of them MUST report a parameterCode != 'EEA_00-01-1'. [XC412_WISE5]","-- =========================================================
-- QC2 (GWB): For a given RBD where useWaterbaseForMonitoringData = 'no',
-- if there are monitoring sites associated with Groundwater Bodies,
-- at least one of them MUST report a parameterCode <> 'EEA_00-01-1'.
-- Triggers an error if ALL sites only report 'EEA_00-01-1' and
-- none report any additional physico-chemical parameter.
-- =========================================================
WITH
-- =========================================================
-- 0. Compute the spatial data flag ONCE.
-- =========================================================
spatial_flag AS (
    SELECT MAX(CASE WHEN includesspatialdata = 'yes' THEN 1 ELSE 0 END) AS includes_spatial
    FROM dataset_37014.""dcmetadata""
),
-- =========================================================
-- 1. RBDs that declared they do NOT use Waterbase.
--    These are the only RBDs in scope for this QC.
-- =========================================================
rbd_not_using_waterbase AS (
    SELECT DISTINCT MP.euRBDCode, MP.record_id
    FROM dataset_44489.""monitoringprogrammes"" MP
    WHERE MP.useWaterbaseForMonitoringData = 'no'
),
-- =========================================================
-- 2a. For countries NOT reporting spatial data:
--     identify monitoring sites linked to GWBs
--     using the WFD reference dataset.
-- =========================================================
gwb_sites_ref AS (
    SELECT DISTINCT
        swb.relatedzoneidentifier AS euRBDCode,
        mref.thematicIdIdentifier AS euMonitoringSiteCode
    FROM dataset_44489.""monitoring"" mo
    INNER JOIN dataset_37016.""monitoringsitewise5"" mref
           ON mo.eumonitoringsitecode             = mref.thematicIdIdentifier
    INNER JOIN dataset_37016.""relatedzonewise5"" swb
           ON mref.relatedzoneidentifier          = swb.thematicIdIdentifier
    CROSS JOIN spatial_flag sf
    WHERE mref.countrycode                        = '{%R3_COUNTRY_CODE%}'
      AND sf.includes_spatial                     = 0
      AND swb.thematicIdIdentifierScheme          = 'eionetGroundWaterBodyCode'
      AND swb.statusCode                          IN ('valid', 'stable')
),
-- =========================================================
-- 2b. For countries reporting spatial data:
--     identify monitoring sites linked to GWBs
--     using the MonitoringSite dataset from current delivery.
-- =========================================================
gwb_sites_spatial AS (
    SELECT DISTINCT
        swb.relatedzoneidentifier    AS euRBDCode,
        spatial.thematicIdIdentifier AS euMonitoringSiteCode
    FROM dataset_44489.""monitoring"" mo
    INNER JOIN dataset_37015.""monitoringsite"" spatial
           ON mo.eumonitoringsitecode               = spatial.thematicIdIdentifier
    INNER JOIN dataset_37016.""relatedzonewise5"" swb
           ON spatial.featureofinterestidentifier   = swb.thematicIdIdentifier
    CROSS JOIN spatial_flag sf
    WHERE swb.countrycode                           = '{%R3_COUNTRY_CODE%}'
      AND sf.includes_spatial                       = 1
      AND swb.thematicIdIdentifierScheme            = 'eionetGroundWaterBodyCode'
      AND swb.statusCode                            IN ('valid', 'stable')
),
-- =========================================================
-- 3. Merge both paths.
--    UNION ALL is safe: branches are mutually exclusive.
-- =========================================================
all_gwb_sites AS (
    SELECT euRBDCode, euMonitoringSiteCode FROM gwb_sites_ref
    UNION ALL
    SELECT euRBDCode, euMonitoringSiteCode FROM gwb_sites_spatial
),
-- =========================================================
-- 4. Among the GWB sites, find RBDs that DO have at least
--    one site reporting a parameterCode <> 'EEA_00-01-1'.
--    These are the RBDs that PASS the QC.
--    Note: EEA_00-01-1 alone is not sufficient — at least one
--    additional physico-chemical parameter must be reported.
-- =========================================================
rbds_reporting_non_eea AS (
    SELECT DISTINCT s.euRBDCode
    FROM all_gwb_sites s
    INNER JOIN dataset_44489.""monitoring"" m
           ON s.euMonitoringSiteCode = m.eumonitoringsitecode
    WHERE m.parameterCode <> 'EEA_00-01-1'
)
-- =========================================================
-- RESULT: RBDs that FAIL QC2.
-- Conditions for failure:
--   1. useWaterbaseForMonitoringData = 'no'
--   2. Has at least one GWB monitoring site
--   3. None of those sites report a parameterCode <> 'EEA_00-01-1'
-- =========================================================
SELECT
    r.record_id,
    r.euRBDCode
FROM rbd_not_using_waterbase r
INNER JOIN (SELECT DISTINCT euRBDCode FROM all_gwb_sites) s
        ON r.euRBDCode = s.euRBDCode
LEFT JOIN rbds_reporting_non_eea q
        ON r.euRBDCode = q.euRBDCode
WHERE q.euRBDCode IS NULL
  AND EXISTS (
        SELECT 0
        FROM dataset_37016.""country"" C
        WHERE countryCode = '{%R3_COUNTRY_CODE%}'
          AND reportingType = 'WISE5'
    )
ORDER BY r.euRBDCode",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringPurpose,,T402_WISE5,T402_WISE5,The MonitoringPurpose table must have one record for each of the monitoringsites  being reported for the RBD where includesMonitoringData='yes'. Values: {%identifiers%} . Number of invalid values: {%numberofrecords%} ,The MonitoringPurpose table must have one record for each of the monitoringsites  being reported for the RBD where includesMonitoringData='yes'. Values: {%identifiers%} . Number of invalid values: {%numberofrecords%}  [T402_WISE5],"SELECT X.record_id,
        CASE
            WHEN LENGTH(X.ids) > 3997 THEN
                CONCAT(
                    LEFT(
                        X.ids,
                        3997 - POSITION(',' IN REVERSE(LEFT(X.ids, 3997)))
                    ),
                    '...'
                )
            ELSE X.ids
        END AS identifiers,
        X.numberofrecords
FROM    (
        SELECT  (SELECT MIN(record_id) FROM dataset_37014.""dcmetadata"") AS record_id,
                listagg(RF.""thematicididentifier"", ', ') AS ids,
                COUNT(*) AS numberofrecords
        FROM    dataset_37015.""monitoringsite"" RF
                LEFT JOIN dataset_44489.""monitoringpurpose"" MP ON
                    MP.""eumonitoringsitecode"" = RF.""thematicididentifier""
                JOIN dataset_37016.""relatedzonewise5"" RZ
                    ON RZ.""thematicididentifier"" = RF.""featureofinterestidentifier""
                JOIN dataset_37014.""dcmetadata"" DC
                    ON DC.""eurbdCode"" = RZ.""relatedzoneidentifier""
        WHERE   EXISTS (
                    SELECT 0
                    FROM dataset_37016.""country"" C
                    WHERE countryCode = '{%R3_COUNTRY_CODE%}'
                        AND reportingType = 'WISE5'
                )
                AND DC.""includesmonitoringdata"" = 'yes'
                AND ""includesspatialdata"" = 'yes'
                AND MP.""eumonitoringsitecode"" IS NULL
        HAVING COUNT(*) > 0
        ) X
UNION ALL
SELECT X.record_id,
        CASE
            WHEN LENGTH(X.ids) > 3997 THEN
                CONCAT(
                    LEFT(
                        X.ids,
                        3997 - POSITION(',' IN REVERSE(LEFT(X.ids, 3997)))
                    ),
                    '...'
                )
            ELSE X.ids
        END AS identifiers,
        X.numberofrecords
FROM    (
        SELECT  (SELECT MIN(record_id) FROM dataset_37014.""dcmetadata"") AS record_id,
                listagg(RF.""thematicididentifier"", ', ') AS ids,
                COUNT(*) AS numberofrecords
        FROM    dataset_37016.""monitoringsitewise5"" RF
                LEFT JOIN dataset_44489.""monitoringpurpose"" MP ON
                    MP.""eumonitoringsitecode"" = RF.""thematicididentifier""
                JOIN dataset_37016.""relatedzonewise5"" RZ
                    ON RZ.""thematicididentifier"" = RF.""relatedzoneidentifier""
                JOIN dataset_37014.""dcmetadata"" DC
                    ON DC.""eurbdCode"" = RZ.""relatedzoneidentifier""
        WHERE   EXISTS (
                    SELECT 0
                    FROM dataset_37016.""country"" C
                    WHERE countryCode = '{%R3_COUNTRY_CODE%}'
                        AND reportingType = 'WISE5'
                        AND RF.countryCode = C.countryCode
                )
                AND DC.""includesmonitoringdata"" = 'yes'
                AND ""includesspatialdata"" = 'no'
                AND MP.""eumonitoringsitecode"" IS NULL
        HAVING COUNT(*) > 0
        ) X",TABLE,BLOCKER,FALSE,TRUE,TRUE
